universe_id,name,genre,genre_l1,genre_l2,iconUrl,description
5674379281,THA BRONX 3🐍,All,Action,Open World Action,https://tr.rbxcdn.com/180DAY-685f0f2238df0813e0b30fa065df840e/512/512/Image/Webp/noFilter,"👑Game Released 6/10/2022 But was taken down👑\n\n😈 Welcome to Tha Bronx 2,  an immersive hood game that allows you to experience the thrill of getting rich and building your empire. In this game, you'll have the opportunity to purchase a wide range of guns, cars, clothes and more stuff, giving you the power to dominate the streets. Tha Bronx has a high-quality realistic map as well. Explore the gritty streets of Tha Bronx, make strategic decisions, and rise to the top of the underworld. Get ready for an adrenaline .\n\n 🌃 Look at the sky icons to find your way where you need to go.\n\n\n🎮 Available on PS4, PS5, Xbox, and mobile platforms, Tha Bronx 2 offers a thrilling mix of action, strategy, and fun for players looking to dive into the world of hood games.\n\n\ntags: bronx, new york, roleplay, hood games. ps4, PS5, ps5, xbox, hood shootouts, switches, glocks, dracos, turfs, mobile, fun, glock, guns, RP, switches hood, GlockDrum, Glock22, Pistol, Shooting, Realistic, HoodRp, Hood Games,.\n\n\n"
6174994284,[EVENT] Savannah Life,All,Roleplay & Avatar Sim,Animal Sim,https://tr.rbxcdn.com/180DAY-ba48db8fe3a871d9a3f07726574a9f65/512/512/Image/Webp/noFilter,"Experience life as Africa’s most iconic animals in Savannah Life, the ultimate survival adventure. Become a lion 🦁 and lead your pride to glory. Feel the thunder of the savannah as a powerful elephant 🐘, or stalk the watering holes as a deadly crocodile 🐊, lurking just beneath the surface. With a wide variety of animals to choose from, the possibilities are endless!\n\n⚡ Every choice matters in this living, breathing ecosystem.\n\n🌟 Will you rise to the top of the food chain? Play now and find out! 🌿\n\n👍 Like the game and join the group for 500 coins and a +10% coins multiplier!\n\n* Roblox premium members earn 15% more coins. Multipliers add up!\n\n🚫 WARNING: Exploiters will be banned permanently with no appeal!"
1008451066,[UPD] Da Hood 🐘,Town and City,Action,Open World Action,https://tr.rbxcdn.com/180DAY-f04d0e086836c2588bb9204545067331/512/512/Image/Webp/noFilter,"A difficult game, read below for tips. \nAccount has to be at least 10 days to play. \n\nYou can weave 100% if you time at the right time when blocking. To gain muscle buy weights at fitness. \nEat lettuce to reduce muscle.\n\nCop: To join cops go to the police station, if you execute anyone without cuffs you'll be automatically kicked off. Use cuffs instead. \nCriminals: Ransack banks and several others small time shops in order to gain wanted or cash. \n\nGun saves - however, can be lost by death, or logging when KO, or 0 ammo. \n\nCash drop takes 30%"
1525626450,"(🚗 BLINDSPOT, ADAPTIVE CRUISE) Rensselaer County",Town and City,Simulation,Vehicle Sim,https://tr.rbxcdn.com/180DAY-819b51d959c303d7ab21083176e1b81a/512/512/Image/Webp/noFilter,"Join our Community Group: https://www.roblox.com/groups/5499489/CLICK-ME\n\nIf you're on PC, when in vehicle, press 'E' three times to set your gearing to Drive. 'E' and 'Q' are used to switch gears.\n\nUPDATE 5.5.0\n- 3 NEW VEHICLES!\n- RoSwift Phase 2\n- Music App Revamp\n- Blind Spot Monitoring\n- Adaptive Cruise Control\n- AEB Improvements\n- Anti-Theft Alarm\n- Daily Objectives\n- DOT Vehicle Tow Mechanic\n- Friendly Additions\n- New Map Addition: Crispy Coop Building\n- And much more!\n\nWelcome to Rensselaer County! Located in New York, hit the road and embark on an immersive driving adventure. This open-world driving game offers lots of opportunities for exploration, with a vast network of roads, an interstate, and charming houses to discover."
1278035280,Warrior Cats: Ultimate Edition,RPG,Roleplay & Avatar Sim,Animal Sim,https://tr.rbxcdn.com/180DAY-7a9a5bb6c0f6c7454eabbc465c4aa1d9/512/512/Image/Webp/noFilter,"Create your own Warrior Cats and roleplay in this official game based on ""Warriors"", The New York Times best-selling series of fantasy books.\n\nWarrior Cats: Ultimate Edition brings the ""Warriors"" series off the written page and into the Roblox world!\n\n🎨Create your own Warrior Cats, and your own story. \n🐾Choose the path of a Warrior, a Medicine Cat, or perhaps even a Clan Leader! \n🗺️Explore the Forest Territory and the Clans who inhabit it... \n💬Develop friendships, alliances, and identify your foes! \n🌟Construct your own story in this immersive environment, and control your own destiny. \n\nControls: Q/E to change speeds. \nV to drop held item. \nShift+P to toggle cinematic camera Animation hotkeys found ingame! \n\nAsset Attributions: https://devforum.roblox.com/t/warriorcatsrp-asset-attributions"
465016798,[🐉 MYTHICAL] Zoo Tycoon,Building,Simulation,Tycoon,https://tr.rbxcdn.com/180DAY-87a9369a5a3544e2a51e71f3d8874a22/512/512/Image/Webp/noFilter,✨ Features:\n\n🐼 Collect & Build: Unlock 50+ animals and design your dream zoo\n\n💰 Earn & Expand: Attract visitors and grow your income\n\n🐦‍🔥 [NEW] Mythic Biome: Collect new mythical animals to add to your zoo!\n\n💤 Offline Progress: Animals hatch and zoos grow even while you’re offline\n\n🎁 Daily Rewards: Log in every day for free coins and bonuses\n\n🦒 Endless Upgrades: Expand enclosures and unlock new areas\n\n👍 Please give us a Like & Favourite for more updates!\n🎉 Next reward at 100K Likes!\n---------------------------------------------------------------- \n🏆 https://www.roblox.com/My/Groups.aspx?gid=3250407 \n---------------------------------------------------------------- \nDeveloped by Block Evolution Studios ©
1494262959,[2x+🗡️] Criminality,Fighting,Action,Open World Action,https://tr.rbxcdn.com/180DAY-777423db0bb982713bcb4f10960bddb0/512/512/Image/Webp/noFilter,"The Cope Games event has returned with an expansion!\n\nCriminality is a free roam fighting game featuring punishing and unpredictable gameplay with advanced combat mechanics and extensive weaponry. You are in SECTOR-07, the most hostile and uncontrollable sector exiled from civilized society. Arm yourselves, and prepare for the unexpected. \n\nPremium users get 30% allowance bonus! \nJoin the group for 10% extra income!\n\nNew code @ 350k likes \n\n Use !cmds in the chat to view commands in your private server"
6161049307,Pixel Blade [TAKEOVER],Fighting,RPG,Action RPG,https://tr.rbxcdn.com/180DAY-97a366db05ccfb377bf127cf6cb71ff2/512/512/Image/Webp/noFilter,"Pixel Blade ⚔️\nVersion: 1.8.0 (NEW EVENT + VAULTEDS)\n\nUse Code: ""200K"" & ""FreeWish""\n(New code at 225K likes!)\n\nDefeat monsters and collect spirits to protect the Mother Tree\nCollect loot and upgrade your character to become stronger!\n\nTeam up in a party of up to three people or join a raid defense!\n\nRPG / Roguelike / Dungeon Crawler\n\nWishes:\nAllow you to get vaulted items & other useful weapons!\nGather wishes by defeating the World 3 Final Boss and\nby playing everyday!\n\nWish Rates: (Normal / Heroic)\n100% / 100% for the first 5 wishes each day\n50% / 75% for wishes 6-9 each day\n25% / 50% for wishes 10-15 each day\n15% / 25% for wishes 16+ each day\n\nRings:\nPlay the Raid Defense gamemode to collect rings!\nRing Drop Rate (10% every wave past 10)\nSuper Ring Drop Rate (7.5% every wave past 30)\n\n⚠️ Hacking is bannable, don't try it! ⚠️\n\nCreated By:\nComet - Scripter\nFudge - Builder / Animator\n\n& the Frost Blade Games team <3"
4793836769, [RADICAL]🚗Midnight Chasers: Highway Racing,Town and City,Simulation,Vehicle Sim,https://tr.rbxcdn.com/180DAY-2c04257dcc780b63c67b68c389f3e220/512/512/Image/Webp/noFilter,"✨Thank you for 370,000! Next code at 380000 Likes!\n✨Current Code: ""ThanksFor370k"" \n\nWelcome to Midnight Chasers! This is a no hesi game where the goal is swerve in and out of traffic with fast supercars, hyper-cars, or even regular cars! You can cut up through traffic, or go on a regular drive! We have a large choice of vehicles, cars, motorcycles, and much more! Join for the best highway cut up simulator on Roblox!🏍️\n\n🥇Joining the group will give you 25% cash boost!\n🥇VIP Gamepass will give you 50% cash boost!\n🥇Premium members will get a tag in-game!\n\n🚗Swerve in and out of traffic without hesitation!\n🏁Race and reach speeds while pushing the limits of your cars!\n🥇Explore highways and cities with your friends!\n✨Host meetups & showcase your prized vehicles!\n\nAll rights reserved. Other trademarks referenced are the property of their respective owners. Use of these marks does not imply affiliation."
6858584271,[WHIPS 🏎️] Philly Streetz 2,All,Action,Open World Action,https://tr.rbxcdn.com/180DAY-503373d6bf3a2f2d47b0a5e37ec7c46c/512/512/Image/Webp/noFilter,"🔥 WELCOME TO PHILLY STREETZ 2 🔥\nA next-gen hood experience straight from the 215.\n\n🏗️ MADE BY: JalenBoston & On1yDJ\n🎮 Console Supported\n\n🔫 FEATURES:\n• Realistic Firearms & Switches\n• Custom Cribs & Interiors\n• Safe Storage for Your Stash\n• Whips You Can Flex\n• Lootable Spots & Street Hustles\n• Swipe & Slide (Credit Mechanics)\n• Gummies & More Unique Items\n• Work a Job or Take What’s Yours\n• Constant Updates with New Heat\n\n⚠️ RULES:\n🚫 No Mass RK\n🚫 No Glitching\n🚫 No Exploiting\n🚫 No Harassment\n✅ Just Run It Up and Have Fun\n\n🎮 CONTROLS:\n• R2 – Shoot\n• L2 – Sprint\n• T / D-Pad Up – Hang on Cars\n• C / D-Pad Down – Crouch\n• F / B – Chamber Weapons\n\ntags: philly, philadelphia, bronx, new york, roleplay, hood games. ps4, PS5, ps5, xbox, hood shootouts, switches, glocks, dracos, turfs, mobile, fun, glock, guns, RP, switches hood, GlockDrum, Glock22, Pistol, Shooting, Realistic, HoodRp, Hood Games,."
7960300951,Bridge Battles!,All,Action,Battlegrounds & Fighting,https://tr.rbxcdn.com/180DAY-95e22fa4e51b288d5ce66171e990b576/512/512/Image/Webp/noFilter,Work together to build your bridge before other teams ⚒️\n\nUse RPG's to kill other players and destroy their bridges 💥\n\nFirst team to reach the end wins! 🏆
3837114739,The Vampire Legends 2,Fighting,Action,Battlegrounds & Fighting,https://tr.rbxcdn.com/180DAY-044bdad63a174bacc016df265d8ff047/512/512/Image/Webp/noFilter,"🛠️ UPDATE: New Orleans map & new gamepass character, Harvest Witch. Also featuring new abilities, outfits and quests!\n\n🩸 Choose from a variety of supernatural species, including vampires, witches, and werewolves, each with their own unique abilities and playstyles\n\n🏫 Explore iconic locations, such as the mysterious town of Moonlight Creek, the prestigious Supernatural Academy or the historic French Quarter of New Orleans\n\n🎨 Play as one of your favourite pre-made characters, or fully customize your own character with a wide range of options\n\n🎮 Available on PC, mobile devices and console!\n\n👍 Next code at 31,000 likes! Click 🔔 Notify to receive an update when the next code drops\n\n----------------------------------------\n\nTVL 2 is currently in active development. Minor bugs and glitches are to be expected. \nPlease visit our community to help report bugs and stay up-to-date on the latest game information!\n\nA game by Insidious Studios"
7178032757,[🍁] Rebirth Champions: Ultimate,All,Simulation,Incremental Simulator,https://tr.rbxcdn.com/180DAY-31aaa47aae32db0154f8112191a6d31a/512/512/Image/Webp/noFilter,"🎁 Use code ""release"" for Free Boost in-game! \n\n💖 Welcome to Rebirth Champions: Ultimate! \n⚡ Click to get Clicks!\n♻️ Rebirth to get Clicks Multiplier! \n🐾 Hatch Eggs to unlock new Pets! \n🌌 Complete quests to unlock new worlds! \n👑 Climb the leaderboards & become the best! \n\n🖱️ TAP Anywhere to Click! \n📅 Update every week! \n🤩 Join the group for a FREE AUTO HATCH & GROUP CHESTS! https://www.roblox.com/groups/5522949/Powerful-Studio/ \n\n✨ Enjoying the game? Leave a thumbs up! \n💎 Don't forget to favorite! \n🔔 Follow the game to be the first notified when updates drop! \n\nA game by Powerful Studio 🐢"
1769712451,Southwest Florida Beta,Town and City,Simulation,Vehicle Sim,https://tr.rbxcdn.com/180DAY-cb8306beef3bb8277f4ce14045bccdec/512/512/Image/Webp/noFilter,"⚠️ All forms of exploiting, including exploiting your car, will result in a PERMENANT ban. Bear this in mind! ⚠️\n\nWelcome to Southwest Florida! Based around the Bonita Springs area, Southwest Florida is a roleplay game that offers a variety of jobs, vehicles, and more! \n\n⚠️ This game is not complete and some features are missing.\n\n⚠️ This is a large game and lower end PCs, laptops, phones, and tablets may experience performance issues.\n\nControls\n- ""V"" to toggle walk/jog, hold ""Shift"" to run\n- Semi & Auto: ""E"" to upshift, ""Q"" to downshift (""X"" and ""Y"" on Xbox)\n- Manual: Use the ""Shift"" key (""RB"" on Xbox) to control clutch while shifting\n- Hold left-CTRL while accelerating to wheelie on a bike\n\n"
7822444776,[NOW] Build A Plane,All,Simulation,Sandbox,https://tr.rbxcdn.com/180DAY-39891d84e21d727fd9840fce2f18c63f/512/512/Image/Webp/noFilter,"✈️ Welcome to Build A Plane!\n\nDesign your very own plane, dodge a variety of crazy obstacles, and soar across procedurally generated biomes! 🌎\n\n🛠️ Build your dream plane using blocks from the shop!\n💥 Survive wild obstacles and explore amazing biomes!\n🚀 Launch and earn cash to upgrade your build every flight!\n⚡ Get rare and unique blocks, each with its very own mutations!\n\n⏰ Remember, your plane literally flies offline! 🤑"
3012965062,[2X POINTS] The Presentation Experience,Comedy,Simulation,,https://tr.rbxcdn.com/180DAY-d9310eaec80164b0c8a74d227e8809d3/512/512/Image/Webp/noFilter,"Welcome to the funniest school roleplay game! You can either hold a presentation or interrupt someone else's presentation! Spend your Points, Gems or Robux to do actions like cough, fart, scream, rage, party, earthquake, and much more!\n\n💰 Ways to earn Points include:\n- Presenting: 30 Points + stars given\n- Quests\n- Bonus every 5 seconds\n👥 Earn +1 Bonus Point for every friend you play with!\n💬 Use chat to interact with the teacher!\n✨ 3 second bonus interval for premium players instead of 5\n💸 Private server owner earns 2x bonus Points!\n💎 Use Gems to do Robux actions in 1 click!\n\n😎 Use code 500KLIKES\n\nUpdate 81:\n🪑 New Robux action: Shuffle everyone's seats\n♨️ New action: Use microwave oven\n🥥 New action: Burbaloni Luliloli"
65241,Natural Disaster Survival,All,Survival,,https://tr.rbxcdn.com/180DAY-22d5cf2756f872514c379ffeaf3d7e7a/512/512/Image/Webp/noFilter,"Quickly, run around in circles! Your life depends on it!"
547524060,Feather Family [Kākāpō],All,Roleplay & Avatar Sim,Animal Sim,https://tr.rbxcdn.com/180DAY-8f532eefbe6023a436ecbc04a04a1088/512/512/Image/Webp/noFilter,"🕊️ Bird Roleplay 🕊️\nExplore the world as one of many types of birds! Choose your species, customize yourself, hatch from an egg, grow up, build your own nest, and join flocks!\n\nNext Update: Friday, October 3rd\n- Kite\n\n🐣 Last Update: Kākā\n- Added Kākāpō Kākā and Kea Kākā (New Zealand Parrot)\n- Added ability 'Mimic' in Actions that mimics the call of a nearby bird. If no bird is nearby, it will mimic any random bird call.\n- Birds that can Mimic: Starlings, Parakeets, Macaws, Cockatoos, and Lyrebird.\n- Updated head of Scarlet Macaw & Canary Finch/ Updated wings of European Robin\n- Updated dialog sounds and text visuals on interactive objects\n\n(Credits & contact information located in Feather Family Announcements [Guilded])"
1359573625,Deepwoken,RPG,RPG,Action RPG,https://tr.rbxcdn.com/180DAY-c2dc06fc9f693cae04750e0b9e9fc3ac/512/512/Image/Webp/noFilter,">> Deepwoken is a difficult game with permanent character loss. Losing characters is a part of the game that should be expected. <<\n\nIn Deepwoken, every story is yours to tell. Though, however short they may be is up to you. Arm yourself with a selection of hundreds of unique abilities. Plunder and forge a vast array of weapons, armor, and equipment. Fight and overcome the odds, clawing your way back from every defeat.\n\nExplore Lumen, a fragmented world that spans hostile waters, bustling towns, ruined sanctuaries, and nightmarish geometries. Delve through a variety of challenging dungeons, and test your might in PvP.\n\nUncover the mysteries of a dying world with hundreds of characters and an in-game glossary that expands with every new piece of lore uncovered.\n\nEvery aspect of your playthrough can be customised with a range of origins, attributes, modifiers, upgrades, and a diverse amount of customisation options. \n\n---\n\nWinner of ""Best New Experience"" Innovation Awards '22 "
2936053166,[💂GUARD RANKS] Squid Game X,Adventure,Party & Casual,Minigame,https://tr.rbxcdn.com/180DAY-99e19ebdfaf1862f5c5496bde40c53ad/512/512/Image/Webp/noFilter,"🌟NEW CODE🌟\n""$750K$""\nNext big code at 1M likes! 👍\n\nSEASON 3 !!!\n🚨UPDATE🚨\n-NEW GAMEMODE SKY SQUID\n-NEW GAMEMODE HIDE AND SEEK / KEYS AND KNIVES\n-NEW GAMEMODE JUMP ROPE\n\nWe are a small development group please support us by 👍 the game!\n\nJoin our group to get the FAN tag in game!\n\nCurrent Game Modes:\nRed Light, Green Light\nHoneycomb\nPentathlon\nHide & Seek (Keys & Knives) (NEW)\nJump Rope (NEW)\nSky Squid (NEW)\nMingle\nNight Brawl\nRebellion\nTug of War \nMarbles\nRock, Paper, Scissors Minus One\nGlass Bridge\nFinal Dinner (NEW)\nSquid Game\n\n\nJoin the group for bonus daily rewards and codes:\nhttps://www.roblox.com/groups/12255003/redifi#!/about\n\nSquid Game X survival game is inspired by the show ""Squid Game"", simulate your squid game experience!\n\n🔨Update log: https://devforum.roblox.com/t/1489186\nCredits: https://devforum.roblox.com/t/1489486\n\nTags: Survival, Squid game survival game, squid game, Squid Game, survive,Mingle,Pentathlon, ink, ink game, shrimp, shrimp game\n\nV11.0.0\n"
5650396773,a dusty trip [🚗CAR QUEST],Adventure,Adventure,,https://tr.rbxcdn.com/180DAY-1a48bd976ac5b58ed0974b0aa36af1c5/512/512/Image/Webp/noFilter," Press R to start engine\n\n🚗 Welcome to ""Dusty Trip,"" where adventures never cease! Embark on an epic journey through vast desert landscapes, where the road stretches endlessly before you.\n\n🏜️ Immerse yourself in the desert scenery, with the hum of your engine as your only companion as you traverse the boundless expanses. Take the wheel of powerful vehicles, each designed to withstand the challenges of desert terrain."
2682938349,Wild Horse Islands,Adventure,Roleplay & Avatar Sim,Pet Care,https://tr.rbxcdn.com/180DAY-a2bdd1d83dfadd1451a9e854f3d88a86/512/512/Image/Webp/noFilter,"Saddle up your dream horse and explore vast islands where wild horses roam free! Capture them to build your ultimate collection and expand your stables! 🐎\n\nA wild adventure awaits in Wild Horse Islands ✨\n\n💰 Earn money by selling horses and resources you collected in the wild\n👑 Customize and accessorize your horses in any style or colour that you can imagine\n🐴 Train up your horses by doing detailed training activities\n❤️ Bond with your horse by taking care of their needs and spending time together\n🤝 Trade, socialize, and roleplay with friends\n\n🏁🏇 Check out the Competition Hub! Compete against others in high detail races and take home the win! Use sabotage items to slow down your opponents! 🏇🏁\n\nTags: Taming, Pasture, Farm, Western, English, Fantasy, Realistic, Pony, Foal, Racing"
3808223175,[🌹PLANT] Jujutsu Infinite,All,RPG,Action RPG,https://tr.rbxcdn.com/180DAY-0e2df60a723814a455be5b77078909f8/512/512/Image/Webp/noFilter,"📱💻🎮 Available for all devices! (MOBILE, PC, CONSOLE)\n\n👍⭐ Like and favorite the game for more updates!\n\n🌹 Plant Manipulation + QOL + Bug Fixes: New legendary innate Plant Manipulation along with other quality of life changes and bug fixes!\n\n[ INFO ]\nExplore the vast open world, extinguish deadly cursed spirits, fight other sorcerers and curse users, find valuable cursed objects and explore the wide arsenal of cursed techniques!\n\n[ CREDITS ]\nRobuyasu - Owner / Project Director, Lead Programmer, VFX, Sound Design, Animator, Game Designer\nX_rnas - Lead Builder, 3D Modeler, Animator, VFX, Programmer, Game Destroyer\nOrebloxx - Lead Animator, Artist, VFX, Programmer, Game Designer\nscronge_mCduk - Lead Community / Social Media Manager, Game Designer\nMr_Supernal - Lead Game Balancer, Head Moderator, Head Tester, Game Designer "
5170731021,[👊🏼Remake]Demon Blade,Adventure,RPG,Action RPG,https://tr.rbxcdn.com/180DAY-ab5a72c9915277666274b159927e9e12/512/512/Image/Webp/noFilter,"🎉Demon Slayer Adventure | 800K Likes for New CODE🎉\n \nChoose to become a demon or a demon slayer. \n\n✒️ Info: \n-Current 16 Breath:Water I, Thunder I, Water II, Flame, Beast, Wind, Mist, Flower, Love, Rock, Serpent, Moon, Sun, Insect, Sound, Thunder II\n-Current 15 BDA:Arrow, Stain, Spider, Nightmare, Reaper, Destroy, Element, Pot, Ice, Black Thunder, Biwa, Blood, Wolf, Bewitchment,  Reaper II\n-Secret Traveler spawn in the map every hour\n\n👍Code: \nDEMONBLADE, - +3 Reset States, +5 Race Spins\nDEMONBLADE300, - +5 Race Spins, +100,000 Money\nDEMONBLADE500, - +10 Race Spins, +100,000 Money\n\n🕓Update:\n-BDA Destroy Remake!\n-We will remake more Breath and BDA to enhance their gameplay experience. \n\nJoin our community for updates, codes, and more! "
6858589072,Five Nights: Hunted,All,Survival,1 vs All,https://tr.rbxcdn.com/180DAY-61d1ab2b881457dd5cd72a3d14d3cd4b/512/512/Image/Webp/noFilter,"💾 Things took a wicked turn. We were warned that the animatronics tend to get a bit quirky sometimes—but this? This was unexpected. I barely made it out alive. My friends, on the other hand, weren't so lucky..\n[ > recovered from video log #7 - corrupted data ]\n\n📂 Survivor Files:\nSurvive the night by completing objectives to unlock the blast doors, your only chance of escape. Will you ensure that everybody makes it out alive, or is it every man for himself?\n\n⚠️ Animatronics:\nIf it weren’t for them, you would’ve never turned into the monster you are today. \nNobody makes it out alive. \n\nOriginal by Scott Cawthon.\nThis fan-made unofficial game is created by huge FNAF fans as a tribute to celebrate the game and share our passion with the community."
1802741133,✈️Cabin Crew Simulator,All,Simulation,,https://tr.rbxcdn.com/180DAY-9245de4f2350f734b05be38c7dc2230f/512/512/Image/Webp/noFilter,"Welcome to Cabin Crew Simulator! \n\n🎨 Create your own airline and design your aircraft's look inside and out! \n🍽️ Pick your meals and drinks! \n🛫 Ensure your passengers have a safe and enjoyable flight as a flight attendant! \n🔥 Experience a range of emergencies in-flight, from fires to water and crash landings! \n💸 Complete exciting and dangerous missions to earn more in-game Skybux! \n\n👍 Support for the game is appreciated through favorites and thumbs-ups! \n\n🌟 Premium players also earn immediate access to Sky Lounge!"
4931927012,[UPD]🏀Basketball Legends🏀,Sports,Sports & Racing,Sports,https://tr.rbxcdn.com/180DAY-aed69fc0c8a2bc58005257d7bd4a9826/512/512/Image/Webp/noFilter,🏀Welcome to Basketball Legends! A new basketball experience with quick gameplay that lets players quickly join a 5v5 or select pickups. 🏀\n\nLeave a like 👍 and favorite ⭐ for more Basketball Legends content! \n\nJoin InfinitySports for 1.5X coins: https://www.roblox.com/groups/32333865/InfinitySports#!/about\n
6443367640,[🏴‍☠️] Gym Star Simulator,All,Simulation,Incremental Simulator,https://tr.rbxcdn.com/180DAY-d8a471a0f3ed04b584eb38c600ccb15e/512/512/Image/Webp/noFilter,Welcome to Gym Star Simulator⭐️Become the BIGGEST Bodybuilder\n\nNew Season Pass & New Trainer\nUse code SWEATMAX for 5x Wheel Spins\n\nFeatures:\n🏋️Gain Strength\n🐶Collect Pets\n🌍Unlock New Worlds\n🏆Be On The Leaderboards\n💪Compete In Different Bodybuilding Contests\n\n🏴‍☠️ What's New: Update 27 🏴‍☠️\n🏋️ Brand New Trainer: Sweatmax\n🏴‍☠️ New Season Pass: Muscles of the Caribbean\n🥚 Exclusive Pets have been buffed!\n⚡ UI improvements\n\n👑 Premium Benefits (roblox's premium membership)\n   ⚡ +50% Muscle Boost\n    👟 +10 Walk Speed\n    🕹️ +1 Extra Daily Spin\n\nJoin Gym Simulator Club and like the game for free rewards.
6726637224,Street Life Remastered 🔥,All,Action,Open World Action,https://tr.rbxcdn.com/180DAY-bf545bfd9e0457c044251e0816fa94cd/512/512/Image/Webp/noFilter,"Welcome to Street Life Remastered – the ultimate Hood Game on Roblox!\n\nStep into an open world where you control your destiny. Will you rise to power or get lost in the streets?\n\n– Rob banks and houses 💰\n– Cause chaos and explode cars 💥\n– Join the police force and fight crime 🚨\n– Join a faction and take over turfs for prizes 🤼\n– Hunt for weapons and cash 🔫\n– Start a music career at the studio 🎙️\n– Train at the gym 💪\n– Purchase your own apartment 🏠\n– Flex exotic cars 🏎️ \n– Trade crypto on your phone 📈\n– Share your journey on the game’s social media 📱\n\nYou get ADMIN in Private Servers you own!\n\nFully compatible on all devices, Street Life Remastered offers an immersive experience like no other. Join now!\n\nTags: Bronx, Hood Game, Da Hood, Drill, Chicago, NYC, Gang, GTA, FiveM, Wars, Ghetto, Police, New York, Cali, NYPD, PS5, XBOX, PS4, Console, Mobile, Shooting, Roleplay, FPS, Realistic, Turfs, Guns, Shootout, Action, Glocks, Switches, Dracos, Combat, Survival, Shooting"
8355209732,[UPD] Run Hide Fight,All,Survival,1 vs All,https://tr.rbxcdn.com/180DAY-5e2c09d7c4e91181a2b94834b216cb2d/512/512/Image/Webp/noFilter,"""Of all the days to stay home, today should’ve been one.""\n\nThis is R.H.F. 💥\n🏃‍♂️ RUN. from the Killer to safety and stay unpredictable.\n🙇‍♂️ HIDE. from the Killer by staying silent and out of sight.\n⚔️ FIGHT. the Killer as a last resort and fight fiercely.\n\nDesktop Settings\n> [ C ] Crouch\n> [ X ] Stand\n> [ R ] Reload\n> [ Q ] Ragdoll\n\nConsole Settings\n> [ B / ⭘ ] Crouch\n> [ Y / △ ] Stand\n> [ X / ☐ ] Reload\n> [ D-Pad Down ] Ragdoll\n\nThis game is made for entertainment purposes and does not reference or condone real-world events."
8353463684,Trade a Brainrot,All,Simulation,Tycoon,https://tr.rbxcdn.com/180DAY-55f828430715d999664a03cfec7acdf0/512/512/Image/Webp/noFilter,"🧠 Welcome to Trade a Brainrot!\n\n💤 EGGS GROW AND MONEY STACKS WHILE YOU SLEEP! 🤑\n\n🥚 Hatch — Open eggs to get Brainrots, from common to super rare!\n🤝 Trade — Swap Brainrots with NPCs and players to grow your collection.\n💸 Earn — Get better Brainrots to make more money and climb the leaderboard.\n🌟 Mutations — Some Brainrots have special forms that are worth more!\n\n💻 Play Anywhere — Works on PC, Mobile, Tablet & Console. Full Controller Support!\n\n⚠️ Join our community to trade more! Only trade using the in-game trade system."
6945584306,[Mini UPD] Azure Latch,All,Sports & Racing,Sports,https://tr.rbxcdn.com/180DAY-ad6c292cc56629410aef96da63177e5d/512/512/Image/Webp/noFilter,"This unofficial, fan-made game was created by devoted Blue Lock fans to celebrate the anime and share it with a wider community, spreading our passion and appreciation for the series!\n\nM1 - shot\n1,2,3,4,5 - skills\nQ - dash / slide\nE - dribble\nF - super run\nR - pls ball\nG - flow\nT - super throw (GK only)"
8240447355,Roblox_Egor Simulator ,All,Simulation,Incremental Simulator,https://tr.rbxcdn.com/180DAY-0796869a2e31a7e6886b115b841f94e2/512/512/Image/Webp/noFilter,EXPECT MORE UPDATES SOON SORRY FOR THE WAIT\n(im just a bad dev) \n\nFEEDBACK I GET ALL THE TIME: why I'm i not wining races if I'm higher speed. \nAnswer: I really don't know :/\n\ngrind to experience 0.0001% Of Roblox_Egor Speed\n\nIF NOT GAINING SPEED LEAVE AND REJOIN JUST A ONE TIME THING\n\nIf you dislike my game leave a feedback\n\nSERVER RESET = BUG FIX OR UPDATE\n\nadding more this weekend \n\nCredits:\nICON CREATED BY FRIEND\nNEW ICON CREATED BY Arrietty\n\nUPD: 3.67.67\n\nUPDATE LOG \n-  RAGDOLL STILL BUGGY\n- BUGFIXES
3876150506,Drive World 🏎️ Drifting & Racing,Adventure,Simulation,Vehicle Sim,https://tr.rbxcdn.com/180DAY-9bf20775f6a431e723311e366572ad39/512/512/Image/Webp/noFilter,"🏎️Play with racers around the world driving the coolest & fastest cars!\n⭐ Favorite the game & join group for in-game rewards!\n\n💸 Earn free money by driving fast, drifting, racing and doing stunts!\n🔧 Upgrades: Turbos, Tires, Exhausts, and more\n🎨 In-depth visual customization with interiors\n🏡 Buy and upgrade garages to display your car collections\n\n🎉500K LIKES! Use code ""500k"" for the LUX 800 'Morikawa' police interceptor! 👍\n❗ FREE TIRE CODE AT 525K LIKES! ❗\n\n🏆2023 Innovation Award Winner for Best Immersive Experience\n\nUpdate 09/19:\n🎉 FREE CAR CODE: 500K for police car!\n🏎️ New TRACK CAR\n🏁 NEW RACE\n📅 Earn a new FREE car EVERYDAY!\n\n🔔FOLLOW us to know about new updates!\nJoin our group and communities to hear about updates, play-tests, suggest new features/content and free rewards! \n\nTags: Drive, Driving, Vehicles, Car Simulation, Car, Supercar, Races, Drift, Drifting, Rally"
